0.112067,0.0443269,-0.0234525
-0.0653158,-0.122396,0.0844196
0.00452317,-0.0627858,0.0112393
-0.0380977,-0.0218642,0.0262226
-0.0642708,0.0383308,0.0325113
-0.02507,0.0730961,-0.0260244
0.0209546,0.0104167,-0.0448121
-0.0531824,-0.0927692,-0.0632764
-0.0183578,-0.059409,-0.0198545
-0.0236547,-0.0159558,-0.0253673
-0.0502801,-0.060682,-0.118985
-0.0619256,-0.0294905,0.00320482
0.0123746,0.0712065,-0.0139628
-0.0447541,-0.0135862,-0.00357919
-0.115622,-0.0435551,-0.0936926
0.111675,0.0576506,0.113864
0.0380042,-0.0238008,0.0306976
0.0148727,-0.0393375,0.0164899
0.000494637,0.00538154,-0.00512226
0.00654269,-0.00477395,0.00518347
-0.0122601,0.0236755,-0.0381037
-0.0555191,-0.0243886,-0.0156349
-0.00612838,-0.0488212,0.0371324
-0.0208648,-0.0603927,0.0248243
0.0520473,0.0607046,0.0110961
0.0192032,-0.0555853,-0.101349
-0.0408246,-0.0625241,-0.0333554
-0.0175713,0.0643283,0.0243744
0.149368,0.016129,-0.182608
0.0472107,-0.00569557,0.0189356
-0.219959,-0.00402577,0.161152
-0.053722,0.405654,0.254638
-0.0310661,0.0660393,-0.104105
0.0262815,0.157637,0.0776902
0.155779,0.10514,-0.0690862
0.058202,-0.0914322,-0.037709
0.0456395,-0.0117693,-0.0257958
0.021983,0.0112755,0.0231625
0.00960107,0.0262504,0.00513041
-0.190122,-0.128354,-0.0188432
-0.0728872,0.170628,0.189795
-0.0477936,0.10883,0.0698125
-0.0644081,-0.127725,-0.0131621
-0.0686556,0.00294373,0.0885709
0.035203,0.0898446,0.0599178
0.0741716,0.00929394,0.00779301
0.0386523,-0.0745629,-0.0145052
-0.0104504,-0.0198,-0.0627458
0.0179396,-0.0105971,-0.0285642
-0.0266827,-0.0169333,0.0260801
-0.0065272,0.0471004,0.0563347
0.0025483,-0.064437,-0.0166481
-0.0354804,-0.1299,0.0285698
-0.0382958,0.0653953,0.0825437
0.0134565,-0.0273869,0.000750029
0.0192269,-0.0910565,-0.0564196
0.0033313,-0.0557249,0.0163957
-0.0158479,-0.0188331,-0.0402963
0.00968923,-0.0343856,-0.0245661
0.0169512,-0.053529,-0.0218583
0.0309405,0.045646,0.0200424
0.00711165,0.0400802,-0.0627385
0.00134205,0.028853,-0.0504032
-0.0198016,0.00629656,0.0208512
0.0862879,-0.0136087,-0.200515
0.0211723,-0.0911048,-0.0760122
0.0529217,-0.123863,-0.030301
-0.0105519,-0.173675,-0.121191
0.0448343,0.0166095,0.0849213
-0.0405328,-0.0662192,0.0125234
-0.0615708,0.0399647,0.0528374
-0.00259634,0.0287541,0.00142716
-0.119952,-0.108054,-0.0399449
-0.0429341,0.014806,-0.0330518
-0.0582644,-0.0316167,-0.103816
