-0.058582,-0.0938493,0.00536382
-0.296972,-0.3198,-0.28978
-0.0209749,-0.104309,-0.0716369
0.00796936,0.00855345,0.00144491
-0.038452,-0.0151508,-0.0785497
0.0166237,0.0122606,-0.0226928
-0.0485706,-0.0189696,0.00418597
-0.0977002,-0.00435405,-0.0278097
-0.0103285,0.0240961,0.0381286

-0.919402,0.894873,-0.00208671
0.925246,-0.875181,-0.0439637
0.020188,-0.0512918,0.0150064
-1.18751,1.07394,0.0616166
1.08835,-1.02907,-0.0616641
0.0417576,-0.0150057,0.0317096
-0.695329,0.739544,0.0538189
0.765477,-0.707937,-0.038984
-0.00638114,-0.00713108,-0.00668395

1.08703,0.116213,-0.381832
1.01773,-0.779491,-0.644961
0.4346,-0.823168,-0.128246
0.928477,0.162829,-0.209825
0.854118,-0.817508,-0.437632
0.160523,-0.743742,0.142559
0.342227,0.0447631,-0.100712
0.385945,-0.397533,-0.182016
0.137207,-0.382964,0.0602135

-0.0477864,0.318637,0.0669184
-0.147601,-0.34008,0.0767155
0.360883,0.0143462,-0.0924571
0.0564381,0.0875861,0.278142
-0.0706925,0.149026,0.0496745
-0.259312,-0.172609,0.00449286
0.0376148,-0.552415,-0.335257
0.354726,0.646099,-0.237724
-0.175385,0.191796,0.21309

0.0607924,0.020823,0.0158086
0.0704209,0.0366166,-0.0260951
0.0490752,-0.347816,-0.599341
0.00867455,-0.0469755,0.0146069
-0.00971144,-0.0769633,-0.0270722
-0.010661,-0.309224,-0.489851
0.0197652,0.0309036,0.0392006
0.0495568,0.125766,0.0970807
0.0973273,-0.184043,-0.458377

-0.488744,-0.0424413,0.534097
-0.880569,-0.303223,1.21135
-0.469963,-0.252613,0.648118
0.0593011,0.00200579,-0.117587
0.190891,0.0575573,-0.271246
0.172015,0.089285,-0.120327
0.484435,0.0595265,-0.534944
0.788278,0.303605,-1.10799
0.399165,0.195217,-0.583036

-0.161003,0.0835048,0.178298
-0.502114,-0.17654,0.174348
0.0135719,-0.0202022,0.0881319
-0.185713,-0.162906,-0.127821
-0.381089,-0.239716,-0.119215
-0.0541586,-0.0528513,-0.0479594
0.0642153,0.150343,0.0654577
-0.267494,0.00769078,0.0634484
-0.052145,0.00423761,-0.00352302

-0.260097,-0.55504,-0.140057
-0.180928,-0.0400757,0.308471
0.177139,0.365541,0.290202
-0.248401,-0.530047,-0.185706
-0.155035,-0.00214632,0.223615
0.211438,0.434471,0.311432
-0.112965,-0.365191,-0.0534388
-0.101096,0.0223932,0.157066
0.053526,0.206163,0.0778834

-0.667758,-1.04243,-0.332669
-0.562252,0.0494388,0.647756
0.396761,1.00908,0.728029
-0.512755,-1.00953,-0.243417
-0.614806,-0.0208935,0.641181
0.3328,0.901513,0.529065
-0.331355,-0.661759,-0.196794
-0.375952,0.0314048,0.327112
0.243708,0.535131,0.314931

-0.00187984,-0.136116,-0.0399035
-0.161523,-0.29384,-0.192692
0.0211723,-0.165677,-0.027079
0.0394176,-0.0244868,0.107974
-0.101846,-0.247271,-0.0610069
-0.00393359,-0.124677,0.0989138
-0.0354557,-0.0587132,0.0233254
0.00875763,-0.140568,-0.0496569
0.0721395,-0.127632,0.0166641

-0.0136774,0.038089,-0.00349085
0.162137,-0.485081,0.274273
-0.135161,0.439632,-0.360973
0.00187736,0.0188348,-0.00741464
0.133635,-0.508829,0.311585
-0.174818,0.428346,-0.320318
-0.0172228,-0.00428415,-0.0748348
0.0923246,-0.393477,0.236296
-0.136132,0.343155,-0.236808

0.331578,-0.0221154,0.0823051
