-0.0619282,-0.0856173,0.000529782
0.018797,-0.0531164,-0.0225138
-0.0423812,-0.0255823,0.0150107
-0.0111492,-0.0238695,0.0337061
0.0522273,0.0380468,-0.0609317
0.0295752,0.0203837,-0.028335
0.0109999,-0.0046836,0.0198105
-0.00916461,-0.024996,-0.0423862
0.032531,0.0305564,-0.0384911
-0.000554009,-0.0103797,0.0146094
-0.0516606,-0.0823364,-0.0636552
0.0232811,0.0396504,-0.0233453
-0.0133829,0.00514128,-0.0176264
0.0144117,0.0236236,0.10346
-0.0166888,-0.0658194,0.0205153
-0.0446812,-0.0684943,-0.061767
-0.0425489,-0.0739485,-0.038079
0.0137711,-0.0143345,-0.0049503
0.0616455,0.0239896,0.00712876
-0.00761285,-0.00101972,0.0955629
-0.0265678,-0.0324517,-0.00252659
-0.00750507,-0.0336439,0.00542205
-0.0300262,-0.0282019,-0.0381499
0.00291052,0.0470746,-0.0113187
-0.047242,-0.0361798,-0.0488684
0.0390755,0.0561358,0.0136256
-0.0106512,0.00638014,0.0175675
0.032222,0.00358688,0.0267094
-0.0288145,0.0104047,-0.0312268
0.0105472,0.014702,-0.0304622
-0.118406,-0.0993216,-0.0611386
-0.0472245,-0.0637618,-0.0304341
0.0201796,-0.0462199,0.0273499
-0.0288761,-0.113311,0.0213232
-0.0314365,-0.139135,-0.151404
0.0238437,0.0283103,0.0624755
0.00418014,-0.018197,-0.0197102
-0.0132325,-0.139374,-0.0119349
0.0157919,0.0187198,0.0367377
0.0995769,0.0250132,-0.0156186
-0.00236711,0.0310318,0.0550369
-0.01114,-0.00594424,-0.0466135
-0.0620935,-0.046285,0.0193855
0.0101428,-0.000595827,-0.0303655
-0.0221974,-0.00613638,0.0457823
0.00871766,-0.0560854,-0.031717
-0.000719808,-0.00915186,0.00246953
-0.0290917,-0.0424869,0.0247059
-0.00922382,-0.0302467,0.0216972
0.0694729,0.00759814,-0.00825903
0.0339558,0.0351856,0.0438539
-0.000155403,0.0100369,0.0035142
-0.0138378,-0.037161,0.0152628
-0.0181463,-0.0280176,-0.00162956
0.0282104,-0.034343,-0.0451119
-0.00063286,-0.00403644,-0.0260623
-0.0387179,0.0196916,-0.0285411
-0.040903,-0.0565297,0.00576806
-0.00102286,-0.0230084,-0.0503625
0.0111054,-0.0425737,-0.0774804
0.0483919,0.00183744,-0.0479612
0.0212616,-0.0135698,-0.0171712
-0.000883102,0.0166914,-0.0126969
-0.0131814,0.030094,0.0495498
-0.0637725,-0.0896439,-0.00873229
0.0288155,0.0349053,-0.0398706
-0.0300102,-0.0675219,-0.00724264
0.00219468,0.0335121,-0.022731
0.00269172,0.0191629,0.041371
0.00151048,-0.031275,-0.00574291
