0.055263,-0.0363721,0.00513267
-0.0292161,-0.0629973,0.019584
0.0230445,-0.00429286,0.0388886
0.0277808,0.0291682,-0.0452256
-0.0817287,0.0159919,0.0401522
0.0343855,0.0269624,-0.023225
0.0216618,-0.00258025,0.0839861
0.0280337,0.00150075,0.0329051
0.0148215,0.0562322,0.0828931
-0.0438614,-0.0206234,0.0476707
-0.0391433,0.0179026,0.0643578
-0.0358438,0.000916456,0.0151382
-0.00228704,-0.00802949,0.00634907
-0.0382268,-0.0367245,-0.0947219
-0.056,-0.0406624,-0.00964646
-0.117225,-0.190174,0.0453105
-0.206926,-0.380402,0.0215529
-0.0946736,-0.0979807,0.0719568
0.0551081,-0.0528382,-0.0602154
0.0616955,-0.138745,-0.296601
-0.0391279,-0.152228,-0.134679
0.0496349,-0.0180597,0.0713069
-0.0162757,0.00875903,0.0114751
0.00469465,0.0636288,0.0974601
-0.0674516,-0.0626354,0.0683427
-0.0479744,0.0187996,0.124511
0.0484549,-0.0104917,0.0395446
-0.031719,0.00240232,0.0103157
-0.131454,0.0211462,0.160442
0.0138884,-0.0700176,-0.0784427
-0.062553,-0.0391576,0.0239449
-0.0861343,-0.123475,-0.0366951
0.015279,-0.0189491,-0.000593878
-0.039143,-0.0593339,-0.0111499
-0.0739822,-0.136442,-0.115085
-0.00738357,-0.0618733,0.0509446
0.0381781,0.055813,0.0114068
0.00940819,-0.0308789,0.0617484
0.0548411,0.0442339,0.00453124
0.0282334,0.108117,0.00427384
0.0468437,0.0366552,-0.0661506
0.0454342,0.0484407,-0.0183368
-0.102522,0.00663632,0.126365
-0.218892,0.10791,0.353524
-0.210795,0.0154377,0.20565
-0.0174755,-0.033052,-0.0151329
-0.0451732,0.00796219,0.0528946
0.0341309,0.0226208,-0.00412132
0.022717,0.03227,0.0355503
0.0543828,-0.0880728,0.0190315
0.00736719,-0.0140407,-0.028746
-0.0658367,-0.00528428,0.0344231
-0.056191,-0.0444125,-0.014983
0.0242768,-0.0685,0.00349384
-0.0675477,0.00775016,-0.0526729
-0.0364623,0.00580118,-0.0422289
-0.10035,-0.0722374,-0.0224895
0.0477424,0.0127037,0.0541085
0.0327703,-0.0278914,-0.00851911
0.000769148,-0.0274269,-0.0423648
-0.0293836,0.00697784,0.00577865
-0.0337158,-0.12789,-0.0174202
0.0165136,-0.0550273,-0.041492
0.00633165,0.0253966,0.00267258
0.0777168,0.0745367,0.00208332
-0.0369854,-0.0460133,0.00307272
-0.015144,-0.0789846,0.0608974
-0.0479627,-0.118888,-0.0853969
0.00507279,0.0592407,0.106426
0.0188309,0.0373206,-0.0706768
0.0420222,0.15211,-0.123149
-0.0320508,0.0587992,-0.0296385
0.000229365,-0.0233076,-0.0564557
0.00630236,-0.0669377,0.00352635
0.00495789,0.0398449,0.0728045
0.0357778,0.0522434,-0.0142659
0.00821464,0.0655491,0.0734663
0.035074,-0.0083904,0.0509407
-0.0675309,-0.0143126,0.026548
-0.0823461,0.081499,0.087801
0.00632026,0.0395003,0.0588022
0.0464297,0.0147475,-0.0500199
0.105482,0.0786923,-0.03655
-0.0511624,-0.0494181,0.0899961
0.00373612,-0.0403337,-0.01801
0.0228822,-0.333794,-0.123127
0.0248172,-0.180437,-0.0499109
-0.172178,-0.0903583,0.0590572
-0.271196,-0.0584618,0.271244
-0.195837,-0.0412617,0.131577
-0.0139547,0.0627765,0.0543031
0.0164132,0.0818932,0.0130137
0.024271,0.0483566,-0.0055042
-0.00110602,-0.00371959,-0.0176879
-0.0126242,-0.0365915,-0.0247498
-0.00326094,0.0347951,0.0595445
-0.0870403,-0.0701579,0.0673684
-0.121469,0.00157262,0.247453
-0.0758072,-0.0105761,0.0956177
-0.0238415,0.0377836,0.109826
-0.0349084,0.0613855,0.0387312
0.0662788,-0.000680786,0.0418514
0.0512314,-0.0335172,-0.0671955
0.0636855,-0.0476522,-0.0527675
0.05143,-0.0164791,-0.0252747
-0.0245304,-0.00924166,0.00340514
-0.0399014,0.0351366,0.0712479
-0.0294029,0.0106234,0.0166433
0.00889733,0.0642638,-0.0273742
0.00290049,-0.112001,0.0685254
0.0546625,0.0261606,0.046161
0.0182461,-0.0758388,0.0200932
-0.109174,-0.00867323,0.00584178
-0.0685728,0.00994676,0.0329467
0.0410511,0.0872155,0.00495117
0.115822,0.0432004,-0.0970592
0.0167432,0.00509134,-0.0698742
-0.00391851,-0.0070392,-0.011477
0.0614896,0.0157196,-0.0502194
-0.030358,0.0246129,-0.00890245
0.038532,0.0137906,-0.0105239
0.0437024,-0.0493388,-0.0780592
0.0448117,-0.000298194,0.0385086
0.0282886,-0.0730133,0.0494048
-0.0159856,-0.0383893,0.113176
0.0400605,0.00552309,0.00406614
-0.110126,-0.0466668,0.012631
-0.0588652,-0.176254,-0.0605943
-0.0533299,-0.12881,0.00477081
0.0223695,-0.00389913,0.0168871
-0.0503179,-0.0655191,0.0203005
-0.047168,-0.0168151,-0.0118157
0.065219,0.0801203,-0.0575233
0.137903,0.0411089,-0.155952
0.102177,0.0788418,-0.10327
-0.0746467,-0.029129,-0.0549977
-0.143738,0.0672922,0.119426
-0.0678706,-0.000367842,-0.00745022
0.058874,0.0292301,-0.0643113
0.0101671,-0.133068,-0.0270306
-0.0624596,-0.0704964,0.0137142
-0.0924895,0.0064759,-0.0258143
-0.0239709,0.0516328,0.0234061
-0.151861,-0.0728193,0.00611428
-0.165178,-0.111372,0.0107589
-0.113889,0.128959,-0.0433188
-0.0416848,-0.106783,-0.0328802
